system,seed,iteration,E_total,n_atoms,dE_per_atom,dZ,B_contact_frac
femgo,seed_3,13,-414.14743091668385,75,0.3034919801339091,0.573707301774963,nan
femgo,seed_3,14,-417.13777155564014,75,0.26362077161449177,0.004565067007286316,nan
femgo,seed_3,15,-418.54698979381834,75,0.24483119510544915,0.029972615987183815,nan
femgo,seed_3,16,-417.503346699454,75,0.25874643636364,0.003022300785412213,nan
femgo,seed_3,17,-417.77306032026627,75,0.2551502547528101,0.828136507477021,nan
femgo,seed_3,18,-417.99460657462066,75,0.2521963046947515,0.0103678413699555,nan
femgo,seed_3,19,-417.5662070233788,75,0.25790829871130955,0.015812775564707948,nan
femgo,seed_3,20,-417.5498230508323,75,0.2581267516785965,0.05553661585521752,nan
femgo,seed_3,21,-416.2801512883805,75,0.2750557085112867,0.05692276149188302,nan
femgo,seed_3,22,-418.2773008781664,75,0.24842704731414186,0.012541004608181083,nan
femgo,seed_3,23,-408.22854545447416,75,0.38241045296337156,0.050512670043721286,nan
femgo,seed_3,24,-416.2026029005234,75,0.2760896870160483,0.06402532786743542,nan
femgo,seed_3,25,-418.7031574965169,75,0.24274895906946845,0.9384895692182571,nan
femgo,seed_3,26,-412.5436646820886,75,0.3248755299285123,0.9576760683583903,nan
femgo,seed_3,27,-421.1164925893824,75,0.21057115783126165,1.222977834598753,nan
femgo,seed_3,28,-417.4850096645649,75,0.25899093016216135,1.3800070363455,nan
femgo,seed_3,29,-418.2987944539392,75,0.24814046630383776,0.48986699904600073,nan
femgo,seed_3,30,-419.2889296875343,75,0.23493866318923665,2.6387378267862456,nan
femgo,seed_3,31,-415.96168013745796,75,0.27930199052358756,0.19391325450319208,nan
femgo,seed_3,32,-414.7765708467041,75,0.29510344773363917,2.8260602547220675,nan
femgo,seed_3,33,-420.40594429617425,75,0.22004513507403695,1.5156825707349473,nan
femgo,seed_3,34,-419.84465612791314,75,0.22752897731751848,1.1490053239815339,nan
femgo,seed_3,35,-421.8924214425603,75,0.20022543978888963,2.7961621615937347,nan
femgo,seed_3,36,-424.5795393276424,75,0.16439720132112826,2.676388212323129,nan
femgo,seed_3,37,-425.00673947679127,75,0.15870119933247678,2.289050804828207,nan
femgo,seed_3,38,-424.61518728229953,75,0.16392189525903328,2.6704654451482472,nan
femgo,seed_3,39,-424.5319757007402,75,0.1650313830131578,2.316871096803876,nan
femgo,seed_3,40,-427.02511427884605,75,0.13178953530507972,2.1456524723944703,nan
femgo,seed_3,41,-426.91540325961824,75,0.13325234889478377,2.393567515739276,nan
femgo,seed_3,42,-420.05674907779405,75,0.22470107131910633,1.5989637082946615,nan
femgo,seed_3,43,-426.6063430493884,75,0.13737315169784856,2.4218162819965254,nan
femgo,seed_3,44,-428.1655078263222,75,0.11658428800539772,2.6408660423676906,nan
femgo,seed_3,45,-428.5593617379544,75,0.1113329025169681,2.444820130768795,nan
femgo,seed_3,46,-422.174483586863,75,0.19646461119818695,1.2725714533532901,nan
femgo,seed_3,47,-426.826139125356,75,0.13444253735161357,2.5546048893313777,nan
femgo,seed_3,48,-433.3183426582803,75,0.04787982357928968,2.8349059164786343,nan
femgo,seed_3,49,-429.2266795185779,75,0.10243533210865507,2.7483428425387437,nan
femgo,seed_3,50,-434.6810163219636,75,0.029710841396845353,4.001641677421709,nan
femgo,seed_3,51,-430.112291103648,75,0.090627177641054,2.2548244592472333,nan
femgo,seed_3,52,-433.9351506612345,75,0.03965571687323366,4.0280562947570395,nan
femgo,seed_3,53,-429.04939795392266,75,0.10479908630405817,2.8207226246000054,nan
femgo,seed_3,54,-432.6891367390859,75,0.056269235835215266,4.066074386572966,nan
femgo,seed_3,55,-433.6999505562727,75,0.04279171827272421,3.9281625553610002,nan
femgo,seed_3,56,-429.0901719364584,75,0.10425543320358202,2.76834496623656,nan
femgo,seed_3,57,-434.1383102676519,75,0.03694692212100184,3.9594157351935984,nan
femgo,seed_3,58,-432.99968052510513,75,0.052128652021625234,3.790059277590691,nan
femgo,seed_3,59,-433.74049744577155,75,0.042251093079406325,3.9508427366579344,nan
femgo,seed_3,60,-434.3178194020268,75,0.03455346699600265,3.7061078753723127,nan
femgo,seed_3,61,-433.43921835026237,75,0.046268147686195485,3.872936615529822,nan
femgo,seed_3,62,-434.413976676835,75,0.03327136999856066,3.7252660995295983,nan
femgo,seed_3,63,-434.68227888433483,75,0.02969400723189589,3.6597211187388528,nan
femgo,seed_3,64,-433.4771549909953,75,0.045762325809756324,3.991922079660741,nan
femgo,seed_3,65,-433.7265769021054,75,0.04243670032828807,3.670686705083307,nan
femgo,seed_3,66,-433.7941291331821,75,0.04153600391393259,3.8132208469553426,nan
femgo,seed_3,67,-433.4497945533262,75,0.04612713164534398,3.5098920173311345,nan
femgo,seed_3,68,-433.69128211368474,75,0.042907297507230546,3.967597042390805,nan
femgo,seed_3,69,-433.7973136169795,75,0.041493544129966725,3.361740450480477,nan
femgo,seed_3,70,-434.8690113408807,75,0.02720424114461745,3.9641993046572246,nan
femgo,seed_3,71,-430.5405197443645,75,0.08491746243150071,3.9867756105884347,nan
femgo,seed_3,72,-433.70758869792724,75,0.04268987638399722,3.7175508069383216,nan
femgo,seed_3,73,-430.8058961412005,75,0.08137911047368714,4.189644142368817,nan
femgo,seed_3,74,-432.83929484243714,75,0.054267127790531805,4.067295449973004,nan
femgo,seed_3,75,-434.08613724137547,75,0.03764256247135411,4.023233212208945,nan
femgo,seed_3,76,-431.32213076430446,75,0.0744959821656342,3.904475731344492,nan
femgo,seed_3,77,-433.03842555283103,75,0.051612051651946635,4.385420932649161,nan
femgo,seed_3,78,-434.40791613328474,75,0.03335217724589711,3.6990630061207774,nan
femgo,seed_3,79,-433.4204001798323,75,0.046519056625262845,3.890658377192876,nan
femgo,seed_3,80,-434.54930982280564,75,0.03146692805228516,3.8685079034419854,nan
femgo,seed_3,81,-434.0374201028812,75,0.03829212431794455,3.1723900194483257,nan
femgo,seed_3,82,-434.42253904566445,75,0.03315720508083435,3.7026983812827154,nan
femgo,seed_3,83,-433.1297578682839,75,0.0503942874459085,4.003516770771162,nan
femgo,seed_3,84,-434.4859019042098,75,0.032312366966896204,2.550291601280824,nan
femgo,seed_3,85,-434.2963759777351,75,0.03483937931989203,3.6731347776272507,nan
femgo,seed_3,86,-431.7225906098422,75,0.06915651755846436,4.031528823205424,nan
femgo,seed_3,87,-435.10041360818565,75,0.024118877580551725,3.751406754222721,nan
femgo,seed_3,88,-434.56835603571375,75,0.031212978546843715,3.4910384205428056,nan
femgo,seed_3,89,-433.8460088749247,75,0.04084427402403132,3.9994268717967536,nan
femgo,seed_3,90,-433.08250252411796,75,0.051024358701454275,2.7665391386380183,nan
femgo,seed_3,91,-434.69560041031093,75,0.029516386885547946,3.7468877660935327,nan
femgo,seed_3,92,-434.47664362639614,75,0.032435810671078494,3.791277224968379,nan
femgo,seed_3,93,-434.90260896204774,75,0.026756272862390535,3.7927744553905978,nan
femgo,seed_3,94,-433.99592158159925,75,0.03884543793503705,2.4161697251552905,nan
femgo,seed_3,95,-434.84609841899095,75,0.02750974676981438,3.690864418312101,nan
femgo,seed_3,96,-435.1324802743008,75,0.02369132203234964,3.7015397338171034,nan
femgo,seed_3,97,-434.975338076862,75,0.025786551331533854,3.7160358789788877,nan
femgo,seed_3,98,-434.21014565452657,75,0.03598911696267275,2.5533354794032377,nan
femgo,seed_3,99,-435.31492588427136,75,0.02125871389940888,3.698482307171993,nan
femgo,seed_3,100,-434.1004440752438,75,0.03745180468644321,3.827198911631079,nan
femgo,seed_4,10,-417.1280039555475,75,0.2637510062823935,0.04158806177056107,nan
femgo,seed_4,11,-401.8438241294687,75,0.4675400706301108,2.180336257835666,nan
femgo,seed_4,12,-416.3161381789869,75,0.27457588330320204,0.042649456351501414,nan
femgo,seed_4,13,-408.96941537393303,75,0.3725321873705866,1.5139351358299304,nan
femgo,seed_4,14,-417.47095330174864,75,0.2591783483330452,0.004697006456289898,nan
femgo,seed_4,15,-415.45770613613695,75,0.2860216438745344,0.9345880559949578,nan
femgo,seed_4,16,-418.32785624789636,75,0.24775297571774219,0.010433173575062682,nan
femgo,seed_4,17,-415.8484005819938,75,0.2808123845964428,0.6554525572121168,nan
femgo,seed_4,18,-419.34624025217227,75,0.23417452232739683,0.7595507822903969,nan
femgo,seed_4,19,-416.93512257926227,75,0.26632275796619675,1.4402457103977842,nan
femgo,seed_4,20,-418.33982927379543,75,0.24759333537242129,1.0708858785031783,nan
femgo,seed_4,21,-421.6862811894967,75,0.2029739764964044,0.5532301301789406,nan
femgo,seed_4,22,-413.945085347164,75,0.30618992106084003,2.5787766328468376,nan
femgo,seed_4,23,-416.60950980445705,75,0.2706642616302664,0.09569532834384376,nan
femgo,seed_4,24,-419.94801628262144,75,0.22615084192140786,0.4152334864062208,nan
femgo,seed_4,25,-423.83528050674903,75,0.1743206522663733,1.1257941805314022,nan
femgo,seed_4,26,-424.2279834728425,75,0.1690846127184606,1.353333374067514,nan
femgo,seed_4,27,-424.27347277042134,75,0.16847808875074255,3.7496063268143747,nan
femgo,seed_4,28,-426.36245080943667,75,0.14062504823053815,2.7578487339127946,nan
femgo,seed_4,29,-426.7459265909617,75,0.13551203781020452,2.7633481024392186,nan
femgo,seed_4,30,-425.8970860153744,75,0.14682991215136856,2.7456621014592155,nan
femgo,seed_4,31,-426.4155876999414,75,0.13991655635714173,2.6098359527616974,nan
femgo,seed_4,32,-426.87455088450963,75,0.13379704722956529,2.690165629359761,nan
femgo,seed_4,33,-425.75589558513445,75,0.1487124512212343,2.6626039901466907,nan
femgo,seed_4,34,-426.2645196834286,75,0.14193079657731233,3.8221606592428685,nan
femgo,seed_4,35,-426.8327802838057,75,0.13435398857228467,2.3899756523841766,nan
femgo,seed_4,36,-427.2035769452217,75,0.1294100330867377,2.627570521206895,nan
femgo,seed_4,37,-425.34095356372677,75,0.15424501150667008,2.711910530415077,nan
femgo,seed_4,38,-425.9384360606362,75,0.14627857821454426,2.2222242520462405,nan
femgo,seed_4,39,-426.81298477738625,75,0.13461792865787706,2.5860683962520277,nan
femgo,seed_4,40,-425.72972946753225,75,0.14906133278926367,2.5435648837040734,nan
femgo,seed_4,41,-422.9833409400394,75,0.18567984648916838,2.9130343752210432,nan
femgo,seed_4,42,-422.79325233461657,75,0.18821436122813945,2.7543025432265633,nan
femgo,seed_4,43,-428.081216003515,75,0.11770817897616022,2.3595301532335764,nan
femgo,seed_4,44,-428.32617011962554,75,0.11444212409468643,2.207965603479952,nan
femgo,seed_4,45,-425.49811814540686,75,0.1521494837509355,2.566917058892825,nan
femgo,seed_4,46,-425.3253623597995,75,0.15445289422570038,2.4759362670513525,nan
femgo,seed_4,47,-428.623107241322,75,0.11048296247206736,2.0790786552531184,nan
femgo,seed_4,48,-426.82422296934215,75,0.13446808609846508,2.1513516991397346,nan
femgo,seed_4,49,-425.26205807751796,75,0.1552969513227875,2.449011055395152,nan
femgo,seed_4,50,-426.28220569031777,75,0.14169498315212348,2.060694231848119,nan
femgo,seed_4,51,-427.93649685998656,75,0.11963776755653953,2.410624846239525,nan
femgo,seed_4,52,-429.0358997128568,75,0.10497906285160298,2.248724974145306,nan
femgo,seed_4,53,-427.8744127924677,75,0.12046555512345776,2.254928325841613,nan
femgo,seed_4,54,-427.66990168863623,75,0.12319236984121062,2.20952989580271,nan
femgo,seed_4,55,-426.7541754999094,75,0.13540205235756805,2.501435651359886,nan
femgo,seed_4,56,-428.05134491908774,75,0.11810646010185716,2.421478943146017,nan
femgo,seed_4,57,-428.2965547613079,75,0.11483699553892165,2.057564823739611,nan
femgo,seed_4,58,-429.0019625644358,75,0.10543155816388283,2.2805873051480123,nan
femgo,seed_4,59,-428.15768565985127,75,0.11668858355834345,2.601224659130869,nan
femgo,seed_4,60,-428.8905063794599,75,0.10691764063022825,2.3733368210544636,nan
femgo,seed_4,61,-429.0559217727213,75,0.10471210205340943,2.614897590398492,nan
femgo,seed_4,62,-428.83126576709225,75,0.10770751546179705,2.3545376356146566,nan
femgo,seed_4,63,-428.6825850283389,75,0.10968992531184162,2.26207143889453,nan
femgo,seed_4,64,-429.1399509896456,75,0.10359171249441866,2.178332439886713,nan
femgo,seed_4,65,-428.16152287398177,75,0.11663742070327013,2.265902324620619,nan
femgo,seed_4,66,-428.6580417101722,75,0.11001716955406436,2.1663580803962326,nan
femgo,seed_4,67,-428.9265014532134,75,0.10643770631351496,2.449770650694864,nan
femgo,seed_4,68,-428.4056599187628,75,0.11338226010618958,2.341337966367364,nan
femgo,seed_4,69,-428.9158270902404,75,0.10658003115315523,2.1441669412426148,nan
femgo,seed_4,70,-429.13317173845866,75,0.10368210251024493,2.359387065776149,nan
femgo,seed_4,71,-429.59124656265493,75,0.09757443818762795,2.2135815872774884,nan
femgo,seed_4,72,-429.1735260655063,75,0.10314404481627662,2.3391522410731245,nan
femgo,seed_4,73,-429.24253914944325,75,0.10222387036378375,2.4606338706167445,nan
femgo,seed_4,74,-429.2065155881732,75,0.10270418451405097,2.424624291653439,nan
femgo,seed_4,75,-429.65101534338993,75,0.09677752111116131,2.2475630203211665,nan
femgo,seed_4,76,-429.68270329196037,75,0.09635501513022215,2.2005833060066298,nan
femgo,seed_4,77,-429.55895706143014,75,0.09800496487062522,2.2141471573220706,nan
femgo,seed_4,78,-429.83939466504216,75,0.09426579682246483,2.207478854304993,nan
femgo,seed_4,79,-429.2702716003238,75,0.10185410435204327,2.2830978798914767,nan
femgo,seed_4,80,-429.71730313900844,75,0.09589368383624787,2.2632230584812802,nan
femgo,seed_4,81,-429.37183962620486,75,0.10049986400696222,2.428847214395736,nan
femgo,seed_4,82,-429.5412081944243,75,0.09824161643070284,2.281893102522824,nan
femgo,seed_4,83,-430.24826935569257,75,0.08881413428045941,2.128605474095794,nan
femgo,seed_4,84,-430.1262747516662,75,0.09044072900081118,2.1547365930680087,nan
femgo,seed_4,85,-428.86939328276793,75,0.10719914858612128,2.356903507514474,nan
femgo,seed_4,86,-429.51084158824807,75,0.09864650451305276,2.9023321994190745,nan
femgo,seed_4,87,-429.32768903081904,75,0.10108853861210643,2.1863658725724697,nan
femgo,seed_4,88,-428.9966879839093,75,0.10550188590423659,2.108441478817671,nan
femgo,seed_4,89,-428.56227629949234,75,0.1112940416964625,2.953170831488155,nan
femgo,seed_4,90,-430.24160312589555,75,0.08890301734441967,2.192262146886705,nan
femgo,seed_4,91,-430.0368399042818,75,0.09163319363260294,2.231010537834873,nan
femgo,seed_4,92,-430.03306428882473,75,0.0916835351720306,2.175566889225381,nan
femgo,seed_4,93,-430.3034319315862,75,0.08807863326854432,2.802583372258928,nan
femgo,seed_4,94,-430.1948296522022,75,0.08952666366033099,3.003621474342184,nan
femgo,seed_4,95,-430.0914101068078,75,0.09090559093225617,2.156518927867481,nan
femgo,seed_4,96,-430.7036764128029,75,0.08274204018565494,2.925214946933094,nan
femgo,seed_4,97,-431.39804390079,75,0.07348380701249349,3.900498033170873,nan
femgo,seed_4,98,-431.7416111175862,75,0.06890291078854413,3.977286283331402,nan
femgo,seed_4,99,-431.5649267177574,75,0.07125870278626205,3.9182729099050135,nan
femgo,seed_4,100,-430.5237169797599,75,0.08514149929289488,2.9361951324118536,nan
femgo,seed_5,10,-409.48434493308497,75,0.36566645991522745,0.1839290543871268,nan
femgo,seed_5,11,-415.78777434033486,75,0.28162073448522884,0.031988369678524364,nan
femgo,seed_5,12,-413.43799259519596,75,0.3129511577537475,2.3759969185993928,nan
femgo,seed_5,13,-412.8825873159932,75,0.32035656147645114,0.8804300156005702,nan
femgo,seed_5,14,-417.54402277136836,75,0.25820408873811557,0.02977552710868281,nan
femgo,seed_5,15,-417.60793423456835,75,0.2573519358954491,0.14884479095132797,nan
femgo,seed_5,16,-416.7640151773126,75,0.26860418999219215,0.03781683070176278,nan
femgo,seed_5,17,-409.108133342712,75,0.3706826144535338,1.3247948933912816,nan
femgo,seed_5,18,-415.84614838134286,75,0.2808424139384556,0.05157139331910088,nan
femgo,seed_5,19,-399.61606859351946,75,0.4972434777761009,0.000969360156224397,nan
femgo,seed_5,20,-391.48677789650054,75,0.6056340204030198,3.536472491770926,nan
femgo,seed_5,21,-417.11612950666364,75,0.26390933226751184,0.008210196374514922,nan
femgo,seed_5,22,-417.23013027772623,75,0.26238932198667725,0.09012347957457578,nan
femgo,seed_5,23,-418.60713058416087,75,0.2440293179008821,0.07917879385038518,nan
femgo,seed_5,24,-413.90936901424175,75,0.30666613883313704,1.5105253976471893,nan
femgo,seed_5,25,-418.70001187732015,75,0.24279090065875836,0.7428259815466856,nan
femgo,seed_5,26,-417.4991104087734,75,0.25880292023938184,0.8991615100296091,nan
femgo,seed_5,27,-412.8241742221212,75,0.32113540272807767,0.2888501391621041,nan
femgo,seed_5,28,-417.899659764281,75,0.25346226216594686,0.8531467567486146,nan
femgo,seed_5,29,-418.35162804908657,75,0.2474360183685394,0.997984344195169,nan
femgo,seed_5,30,-416.9591735037123,75,0.2660020789735298,1.3538103428648345,nan
femgo,seed_5,31,-416.34805433825284,75,0.2741503345129892,0.8392466931461566,nan
femgo,seed_5,32,-419.6361664340087,75,0.23030883990291082,0.8496209468943849,nan
femgo,seed_5,33,-419.40751028810405,75,0.23335758851497304,0.3353045950216007,nan
femgo,seed_5,34,-417.6612052662641,75,0.2566416554728388,0.2898744668183202,nan
femgo,seed_5,35,-421.01517766640535,75,0.21192202347095568,0.8831441243690747,nan
femgo,seed_5,36,-414.50317610033414,75,0.29874871101857176,0.8882408786768856,nan
femgo,seed_5,37,-423.19187354909775,75,0.1828994117017237,1.6669547498430166,nan
femgo,seed_5,38,-422.0530296461119,75,0.19808399707486843,2.086258000343298,nan
femgo,seed_5,39,-419.8500070051663,75,0.22745763228747667,2.947938297714808,nan
femgo,seed_5,40,-422.44929555724127,75,0.1928004515931434,1.444581343460829,nan
femgo,seed_5,41,-421.55501438785836,75,0.20472420051824883,2.98206159000876,nan
femgo,seed_5,42,-425.63692386041964,75,0.15029874088409845,2.398297048547244,nan
femgo,seed_5,43,-419.86528829775176,75,0.2272538817196702,1.3955382466021735,nan
femgo,seed_5,44,-425.3292992859412,75,0.1544004018771443,3.6759366308802104,nan
femgo,seed_5,45,-422.3552159229583,75,0.1940548467169166,2.079884913788,nan
femgo,seed_5,46,-422.4939407564919,75,0.19220518226980177,2.312610268284887,nan
femgo,seed_5,47,-428.16363740755315,75,0.11660922692231832,2.544541730436187,nan
femgo,seed_5,48,-422.49486083989086,75,0.19219291449114886,1.857829746442155,nan
femgo,seed_5,49,-427.8523102913328,75,0.1207602551385897,3.1788540759472905,nan
femgo,seed_5,50,-427.9713978319423,75,0.11917242126379657,3.3103366500145395,nan
femgo,seed_5,51,-426.6913673242799,75,0.13623949469929508,2.6134884682210284,nan
femgo,seed_5,52,-428.9554925347512,75,0.10605115855967749,2.645459258042015,nan
femgo,seed_5,53,-425.8556126073214,75,0.1473828909254083,2.7598344685150735,nan
femgo,seed_5,54,-429.5682420713528,75,0.09788116473832285,2.48150847168956,nan
femgo,seed_5,55,-430.7457783888465,75,0.08218068050507403,2.7910219328223107,nan
femgo,seed_5,56,-425.42242679723967,75,0.15315870172649815,1.7207240974050446,nan
femgo,seed_5,57,-428.7505738333493,75,0.10878340791170331,2.8978804465567656,nan
femgo,seed_5,58,-426.77999671014163,75,0.13505776955447193,2.8435055615659532,nan
femgo,seed_5,59,-429.58202751542984,75,0.09769735881729578,2.7371701278089713,nan
femgo,seed_5,60,-429.7827216034326,75,0.09502143764392561,3.6191610773591627,nan
femgo,seed_5,61,-430.34714156582294,75,0.08749583814538786,2.9299871023791155,nan
femgo,seed_5,62,-424.34758076451,75,0.1674899821628939,2.106971754649795,nan
femgo,seed_5,63,-431.8626549794165,75,0.06728899263080697,3.1810971271721318,nan
femgo,seed_5,64,-430.7810337603454,75,0.08171060888508842,2.20483709760118,nan
femgo,seed_5,65,-430.94960050125695,75,0.07946305233960099,3.1019862347508127,nan
femgo,seed_5,66,-432.33912116539693,75,0.060936110151067924,2.720904239790695,nan
femgo,seed_5,67,-428.36441056356637,75,0.1139322515088088,2.2612817675013623,nan
femgo,seed_5,68,-432.34985518100376,75,0.060792989942976876,2.7480905494108256,nan
femgo,seed_5,69,-427.4878964437074,75,0.12561910644026134,3.7183047537371188,nan
femgo,seed_5,70,-430.76669665976584,75,0.08190177022614914,3.3686045472554724,nan
femgo,seed_5,71,-429.87035729773595,75,0.09385296171988103,3.7834424586887216,nan
femgo,seed_5,72,-427.4523058370493,75,0.12609364786236937,2.736882257445778,nan
femgo,seed_5,73,-431.64568612548203,75,0.07018191068326662,3.567029913153526,nan
femgo,seed_5,74,-430.90737259633596,75,0.08002609107188088,2.839674719551873,nan
femgo,seed_5,75,-432.4183997967464,75,0.05987906173307465,3.1049620149053414,nan
femgo,seed_5,76,-433.0245703822163,75,0.05179678726014269,3.87870576122088,nan
femgo,seed_5,77,-431.56698384693175,75,0.07123127439727038,3.6378404609769,nan
femgo,seed_5,78,-428.4305098251481,75,0.11305092802105264,2.311590709997338,nan
femgo,seed_5,79,-429.97685354530364,75,0.09243301175231182,3.516712298416593,nan
femgo,seed_5,80,-430.7880712181606,75,0.08161677611421889,4.667393437949643,nan
femgo,seed_5,81,-429.31666008968426,75,0.1012355911605702,2.99445614484722,nan
femgo,seed_5,82,-427.65582480165233,75,0.12338006166766263,4.733898086961931,nan
femgo,seed_5,83,-427.9545964883644,75,0.11939643917816814,2.8779888370171687,nan
femgo,seed_5,84,-430.0189725710381,75,0.09187142474251914,2.171839242747147,nan
femgo,seed_5,85,-431.3962752291076,75,0.07350738930159272,2.8762924181879175,nan
femgo,seed_5,86,-430.6390976546148,75,0.08360309029483005,3.7887984395983736,nan
femgo,seed_5,87,-432.01573142729563,75,0.0652479733257519,2.315014917649684,nan
femgo,seed_5,88,-431.62992614893153,75,0.07039204370393994,4.367005703064057,nan
femgo,seed_5,89,-432.57384380418654,75,0.05780647496720652,3.9198636546836223,nan
femgo,seed_5,90,-432.9972564646256,75,0.05216097282801911,3.514171060871316,nan
femgo,seed_5,91,-432.09663530269086,75,0.06416925498714894,3.041490996087985,nan
femgo,seed_5,92,-432.25951456226846,75,0.06199753152611417,2.9229251805417658,nan
femgo,seed_5,93,-433.1790921200392,75,0.04973649742250472,3.928853885369506,nan
femgo,seed_5,94,-432.3767376797576,75,0.06043455662625926,2.4166493647100644,nan
femgo,seed_5,95,-431.9615985684952,75,0.0659697447764241,2.8106547113252347,nan
femgo,seed_5,96,-432.92672562586625,75,0.05310138401147697,3.9161388227414466,nan
femgo,seed_5,97,-432.71212206502895,75,0.05596276482264102,3.0568484823424207,nan
femgo,seed_5,98,-432.2306364619122,75,0.062382572864197905,2.7703558728167526,nan
femgo,seed_5,99,-433.1174408703786,75,0.050558514084646046,2.5767719365731594,nan
femgo,seed_5,100,-433.25987890844016,75,0.04865934024382492,3.6470063068839167,nan
femgo,seed_6,10,-413.0078752392751,75,0.3186860558326922,0.07387781053038545,nan
femgo,seed_6,11,-417.6042448169286,75,0.2574011281306457,0.11265336342146348,nan
femgo,seed_6,12,-407.6400826399545,75,0.3902566238236333,2.0166125770818635,nan
femgo,seed_6,13,-409.1093719197441,75,0.3706661000931058,2.5132434725460744,nan
femgo,seed_6,14,-418.06796162689494,75,0.25121823733109444,0.025652051522317976,nan
femgo,seed_6,15,-414.07506994335705,75,0.3044567931115997,0.006563426832578045,nan
femgo,seed_6,16,-417.7655665422938,75,0.25525017179244286,0.005186009513906242,nan
femgo,seed_6,17,-417.48696727726536,75,0.25896482865948883,0.040166186865764786,nan
femgo,seed_6,18,-417.67411237435994,75,0.25646956069822785,0.5807014210404695,nan
femgo,seed_6,19,-405.2632905281914,75,0.4219471853138081,0.12227999341885365,nan
femgo,seed_6,20,-418.1141382443966,75,0.25060254909773905,0.3265348716290326,nan
femgo,seed_6,21,-417.631021689627,75,0.25704410316133364,0.061797258057744386,nan
femgo,seed_6,22,-416.8794432190281,75,0.267065149435986,0.886472267146047,nan
femgo,seed_6,23,-417.13247780916544,75,0.2636913549008212,0.2082184323074987,nan
femgo,seed_6,24,-419.0265877024052,75,0.2384365563242909,0.11897136538485142,nan
femgo,seed_6,25,-419.9940331321492,75,0.22553728392770456,0.2791824392841171,nan
femgo,seed_6,26,-419.52623247242354,75,0.23177462605737978,0.7184285520551938,nan
femgo,seed_6,27,-426.7367310258737,75,0.1356346453447107,2.8158611138562097,nan
femgo,seed_6,28,-400.1620977935966,75,0.4899630884417388,3.877407965135246,nan
femgo,seed_6,29,-423.2878631784115,75,0.18161954997754037,5.130344471057626,nan
femgo,seed_6,30,-426.97574356477395,75,0.13244781149270768,2.8108841751140172,nan
femgo,seed_6,31,-429.05724218602273,75,0.1046944965427239,2.7696565466148844,nan
femgo,seed_6,32,-429.1646423186362,75,0.1032624947745444,2.765821385935162,nan
femgo,seed_6,33,-424.3003873882994,75,0.16811922717903524,1.1535730589142315,nan
femgo,seed_6,34,-428.53819183220963,75,0.11161516792689857,3.9774946385575127,nan
femgo,seed_6,35,-427.7013376505887,75,0.12277322368184439,4.6975667715887255,nan
femgo,seed_6,36,-428.86726218026513,75,0.10722756328615864,2.9252781253794087,nan
femgo,seed_6,37,-425.06777009986854,75,0.1578874576914465,2.967819921666024,nan
femgo,seed_6,38,-427.4202699832651,75,0.12652079257949253,2.749288117890451,nan
femgo,seed_6,39,-429.0577556957145,75,0.10468764974683381,2.3678429328267043,nan
femgo,seed_6,40,-427.48648650040235,75,0.12563790568432903,2.6209419774449287,nan
femgo,seed_6,41,-429.42826737505357,75,0.09974749402231282,2.4830283814986363,nan
femgo,seed_6,42,-428.47389884723657,75,0.11247240772653944,3.540915695561784,nan
femgo,seed_6,43,-428.5738014936007,75,0.11114037244168458,2.998118879337751,nan
femgo,seed_6,44,-426.3165420548055,75,0.14123716495895375,2.235904498722771,nan
femgo,seed_6,45,-429.09227785314624,75,0.10422735431441045,2.494451457798151,nan
femgo,seed_6,46,-427.52764037107,75,0.12508918740876046,3.9693234100701105,nan
femgo,seed_6,47,-427.4478201211789,75,0.12615345740730846,4.133496670654749,nan
femgo,seed_6,48,-429.5087612923074,75,0.0986742417922619,2.9798664873462943,nan
femgo,seed_6,49,-428.160955705631,75,0.11664498294794688,4.213648866019275,nan
femgo,seed_6,50,-430.9780780205546,75,0.07908335208229876,3.035634247187943,nan
femgo,seed_6,51,-428.635608510812,75,0.11031627887886696,4.06018855637957,nan
femgo,seed_6,52,-430.68493377427296,75,0.08299194203272085,3.0364298277741444,nan
femgo,seed_6,53,-431.19450037526184,75,0.07619772068620251,3.0383054474042286,nan
femgo,seed_6,54,-431.0016391361917,75,0.078769203873804,3.021192258678786,nan
femgo,seed_6,55,-426.9234077739171,75,0.1331456220374654,2.29576205942943,nan
femgo,seed_6,56,-429.6053255894324,75,0.09738671783059469,3.087861488406139,nan
femgo,seed_6,57,-430.0181266555307,75,0.0918827036159511,3.6025430964455545,nan
femgo,seed_6,58,-429.0618741758791,75,0.10463273667797239,4.0427791952900645,nan
femgo,seed_6,59,-430.57099305083153,75,0.0845111516786066,4.33113395791394,nan
femgo,seed_6,60,-429.92111502350764,75,0.09317619204292517,3.0390798402659627,nan
femgo,seed_6,61,-428.5815840250426,75,0.11103660535579214,4.683187994066561,nan
femgo,seed_6,62,-429.97327977597286,75,0.09248066201005561,3.0465850748599728,nan
femgo,seed_6,63,-429.59129749647644,75,0.09757375907000779,3.058552100931145,nan
femgo,seed_6,64,-431.81075737065544,75,0.06798096074762118,3.014632850069626,nan
femgo,seed_6,65,-431.93954412163026,75,0.06626380406795684,2.94325294546325,nan
femgo,seed_6,66,-427.9661598924416,75,0.1192422604571387,3.1505544764446096,nan
femgo,seed_6,67,-431.58677805525576,75,0.07096735161961684,2.9333254029353615,nan
